student_id,age,gender,decision_period,degree_program,cgpa,academic_consistency,major_subject_score,aptitude_score,logical_reasoning_score,communication_score,programming_skill,data_analysis_skill,domain_knowledge_score,digital_literacy_score,technical_certifications,leadership_score,teamwork_score,problem_solving_score,creativity_score,adaptability_score,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,emotional_stability_score,career_interest_domain,career_interest_strength,work_environment_preference,risk_tolerance,internship_count,internship_duration_months,project_count,industry_exposure_score,extracurricular_score,resume_quality_score,interview_skill_score,employability_score,career_demand_index,job_growth_rate,average_salary,competition_index,skill_demand_alignment,career_suitability_reward,employment_demand_reward,salary_potential_reward,skill_alignment_reward,student_satisfaction_reward,total_reward,next_employability_score,next_skill_alignment,career_decision_success,recommended_career
STU_09096,25,Male,7,Electrical Engineering,8.68,74.93,88.32,92.59,64.3,67.99,69.07,69.19,89.49,64.98,3,66.16,64.46,37.55,54.69,75.69,69.82,100.0,100.0,79.37,58.79,Engineering,87.37,Office,68.74,3,18,2,69.39,73.88,61.01,58.6,76.08,84.92,0.44,886860.07,69.63,70.91,0.8862,0.8492,0.3816,0.7091,0.7932,0.7495,84.22,75.04,1,Government and Public Service
STU_09097,18,Male,6,Commerce,6.13,61.8,87.62,100.0,58.59,59.79,26.82,74.52,51.71,100.0,5,57.9,65.42,95.04,61.77,98.34,66.72,58.38,38.67,75.46,81.68,Public Service,84.7,Flexible,37.67,1,6,4,41.85,42.47,43.04,76.99,76.48,93.87,12.42,648816.46,77.03,73.56,0.8005,0.9387,0.2493,0.7356,0.8682,0.736,80.48,77.08,1,Data Science and AI
STU_09098,22,Female,4,Commerce,5.01,71.36,81.34,81.56,79.37,83.55,41.92,78.62,67.6,74.26,1,31.36,76.48,100.0,68.21,62.72,60.64,69.94,76.88,94.46,71.61,Technology,100.0,Remote,88.52,1,2,6,45.5,69.7,,77.24,81.55,67.68,6.55,559301.79,59.44,68.38,0.8198,0.6768,0.1996,0.6838,0.8687,0.6691,88.71,74.92,1,Finance and Banking
STU_09099,18,Female,4,Business Administration,8.17,80.97,49.94,68.01,76.39,77.7,30.05,64.93,71.53,90.38,2,74.18,63.0,65.17,88.62,90.32,55.38,100.0,55.75,97.84,100.0,Public Service,91.67,Field,56.43,2,2,3,64.8,62.55,60.42,53.48,70.92,91.94,-0.96,581282.88,72.45,65.62,0.8444,0.9194,0.2118,0.6562,0.9307,0.7261,77.2,67.83,1,Government and Public Service
STU_09100,19,Female,1,Civil Engineering,7.32,78.06,82.43,63.34,78.19,72.19,70.01,67.67,48.25,85.25,4,81.45,82.43,,70.23,75.55,89.05,76.61,74.73,62.66,48.77,Public Service,63.12,Office,56.34,2,8,4,54.69,90.9,91.45,82.42,68.92,95.21,14.52,1065977.79,76.94,58.49,0.8063,0.9521,0.4811,0.5849,0.6274,0.7134,69.77,63.18,1,Cybersecurity
STU_09101,21,Male,6,Electrical Engineering,6.44,67.02,76.1,88.46,80.24,83.14,88.22,52.98,57.76,90.64,3,64.64,95.67,66.87,71.67,79.72,73.08,83.91,78.34,81.87,46.27,Entrepreneurship,87.8,Flexible,60.91,1,6,4,53.55,61.2,77.06,61.63,79.43,69.62,7.31,872130.35,70.73,65.88,0.8903,0.6962,0.3734,0.6588,0.7788,0.7049,82.19,70.82,1,Cybersecurity
STU_09102,18,Female,8,Science,8.59,65.06,100.0,52.14,79.85,64.61,,54.7,64.22,78.89,4,73.24,65.82,85.7,66.76,89.28,53.19,94.17,68.1,52.56,65.46,Data and Analytics,78.95,Flexible,88.22,1,6,7,61.52,85.5,63.15,56.53,67.36,58.69,11.52,411047.47,50.91,64.72,0.8085,0.5869,0.1172,0.6472,0.7832,0.6176,73.83,68.57,0,Core Engineering
STU_09103,25,Female,3,Science,8.96,77.38,81.24,57.44,89.48,69.78,100.0,48.4,95.21,100.0,1,69.0,68.1,78.88,76.01,64.48,84.41,59.43,89.8,87.88,68.55,Entrepreneurship,68.51,Office,17.34,1,1,3,47.67,81.96,55.21,75.31,65.89,86.57,10.04,221316.0,83.91,85.67,0.9232,0.8657,0.0118,0.8567,0.6771,0.7338,75.29,89.38,1,Software Development
STU_09104,24,Female,4,Information Technology,9.47,88.05,,83.63,71.22,78.82,74.66,69.5,95.07,56.26,1,88.22,86.05,79.1,64.96,55.67,74.12,70.31,70.99,48.84,67.08,Research,87.24,Flexible,43.38,1,4,5,66.27,60.97,46.98,67.86,76.37,51.0,11.71,703800.02,76.84,79.42,0.9048,0.51,0.2799,0.7942,0.7689,0.6909,79.48,83.3,1,Higher Education
STU_09105,20,Male,7,Mathematics,6.16,92.65,83.49,52.27,76.31,61.11,86.23,79.23,57.23,67.74,1,69.87,55.26,52.08,55.14,69.4,83.32,68.37,57.45,55.47,93.41,Research,78.91,Flexible,62.26,3,18,5,61.48,79.95,52.8,41.58,56.94,77.56,4.96,790753.46,46.22,69.61,0.7926,0.7756,0.3282,0.6961,0.7991,0.6961,59.5,70.38,1,Higher Education
STU_09106,18,Female,5,Information Technology,8.88,100.0,65.65,53.68,76.86,63.25,74.01,56.53,46.68,81.94,6,62.49,63.48,69.47,72.0,79.79,71.01,75.05,71.71,69.39,72.22,Finance,63.0,Hybrid,100.0,2,2,1,47.44,42.85,42.0,60.77,55.67,76.96,16.39,853326.21,60.59,78.85,0.8311,0.7696,0.363,0.7885,0.682,0.723,59.1,82.79,1,Cybersecurity
STU_09107,21,Female,4,Electronics,7.87,64.88,73.17,77.0,81.57,84.07,20.92,63.41,44.95,78.65,1,,86.05,90.66,79.32,55.53,79.87,56.83,82.71,85.66,30.1,Entrepreneurship,84.89,Remote,98.73,5,24,4,,68.35,48.2,42.35,67.54,92.44,2.4,1154489.2,58.56,62.13,0.8689,0.9244,0.5303,0.6213,0.6806,0.7485,72.18,61.4,1,Higher Education
STU_09108,22,Other,7,Mechanical Engineering,6.65,63.99,52.05,78.63,79.6,70.06,100.0,72.62,99.79,77.83,6,40.22,39.58,57.43,83.29,62.65,45.91,98.38,98.83,61.47,63.89,Finance,61.44,Flexible,88.92,1,2,2,48.03,82.07,63.06,81.0,72.13,54.03,10.02,1023716.78,26.67,70.76,0.9039,0.5403,0.4576,0.7076,0.6217,0.6869,76.43,73.48,1,Cybersecurity
STU_09109,24,Male,1,Electrical Engineering,8.85,72.46,84.33,69.87,72.73,87.8,48.61,52.86,49.19,86.33,2,72.15,82.75,74.94,54.57,78.05,74.06,81.58,50.82,73.04,55.69,Business,52.36,Field,28.24,3,9,3,57.76,98.1,57.67,72.65,71.3,57.52,10.83,834290.66,71.12,62.51,0.8285,0.5752,0.3524,0.6251,0.5816,0.6309,77.92,65.56,0,Higher Education
STU_09110,22,Female,1,Electrical Engineering,6.34,71.73,53.87,58.99,57.64,80.22,72.55,61.43,65.85,55.87,2,74.43,73.58,75.98,80.64,56.41,52.17,57.58,49.48,67.04,57.26,Marketing,62.34,Remote,61.73,3,6,5,69.08,72.15,36.52,63.84,61.41,61.06,4.78,200000.0,96.58,71.74,0.7885,0.6106,0.0,0.7174,0.6014,0.5982,65.57,70.64,0,Business Management
STU_09111,21,Male,5,Electronics,6.65,55.39,77.6,79.4,62.84,42.06,19.05,52.37,78.3,78.09,6,79.17,58.21,70.14,74.86,53.66,61.47,78.7,82.97,57.76,70.48,Engineering,88.15,Office,64.97,1,1,5,33.53,41.37,64.98,71.86,62.37,73.09,5.04,403430.66,75.67,55.29,0.7231,0.7309,0.113,0.5529,0.7772,0.596,68.59,57.89,0,Core Engineering
STU_09112,24,Female,8,Computer Science,8.48,84.92,68.02,71.99,70.73,61.17,60.93,51.65,72.17,83.37,5,82.89,88.35,79.14,50.59,75.1,51.11,42.07,77.31,94.85,58.94,Finance,95.82,Office,81.32,3,15,3,38.27,83.28,73.54,35.97,69.62,45.28,8.09,652732.27,81.54,69.9,0.7626,0.4528,0.2515,0.699,0.843,0.6161,71.78,70.41,0,Entrepreneurship
STU_09113,19,Male,5,Electronics,6.66,63.92,70.79,66.02,72.26,64.59,82.01,82.06,38.39,79.58,2,57.72,94.68,,57.93,69.55,73.74,80.5,58.47,83.61,86.66,Business,81.37,Laboratory,45.21,0,0,2,41.05,84.25,70.36,82.45,67.91,91.21,10.87,629590.66,86.65,55.04,0.7945,0.9121,0.2387,0.5504,0.8006,0.6742,75.5,57.13,1,Software Development
STU_09114,24,Male,5,Mechanical Engineering,7.89,65.6,79.81,,75.75,60.08,46.8,76.16,64.57,54.0,2,83.01,77.07,60.75,79.82,100.0,85.95,61.87,81.93,85.39,96.55,Public Service,,Remote,60.8,2,12,2,65.68,52.07,62.26,34.88,68.09,93.05,7.88,589463.93,47.19,63.43,0.8218,0.9305,0.2164,0.6343,0.8336,0.707,70.52,62.92,1,Business Management
STU_09115,19,Female,3,Economics,6.8,79.6,55.62,76.66,68.39,62.49,100.0,87.88,60.37,68.7,0,83.96,87.81,61.06,72.95,73.15,50.73,82.5,73.89,67.36,66.41,Research,98.63,Office,75.0,1,1,2,32.44,31.68,55.92,68.59,66.63,75.51,2.8,486758.38,52.82,67.44,0.8881,0.7551,0.1593,0.6744,0.8709,0.697,70.62,69.01,1,Government and Public Service
STU_09116,22,Male,5,Mathematics,7.61,58.47,88.7,68.09,88.97,83.09,58.01,45.69,71.83,60.8,2,61.05,58.07,82.11,77.51,91.34,81.45,64.54,50.96,66.62,73.8,Engineering,54.09,Remote,80.24,1,1,4,40.35,26.66,,68.5,69.67,66.75,0.8,1006283.55,90.74,64.56,0.7622,0.6675,0.4479,0.6456,0.6548,0.6562,75.5,67.59,0,Core Engineering
STU_09117,22,Male,8,Business Administration,7.7,70.7,67.91,78.02,74.57,100.0,78.56,56.17,83.01,74.59,3,46.44,82.27,85.12,86.2,82.92,86.04,66.79,37.76,76.16,75.94,Business,90.3,Remote,73.43,1,5,0,,70.1,76.9,80.47,78.45,89.48,8.87,630575.99,47.75,78.22,0.846,0.8948,0.2392,0.7822,0.8595,0.7501,81.74,81.63,1,Higher Education
STU_09118,21,Male,6,Mechanical Engineering,6.25,83.63,91.32,87.58,43.96,95.3,67.94,69.45,71.53,65.44,1,59.2,68.66,75.07,74.8,82.09,66.82,76.43,62.46,98.28,71.79,Public Service,82.18,Flexible,50.82,0,0,5,37.81,68.82,51.99,62.92,76.13,52.34,10.6,884622.66,42.94,72.42,0.9366,0.5234,0.3803,0.7242,0.8008,0.7038,79.98,75.98,1,Government and Public Service
STU_09119,19,Male,1,Commerce,7.65,74.64,57.88,90.73,67.7,71.69,65.56,56.8,84.71,62.39,1,62.57,80.2,57.06,77.17,79.69,72.14,69.27,78.67,61.07,65.72,Data and Analytics,91.95,Hybrid,61.81,1,5,4,45.55,66.47,93.03,80.05,73.61,63.89,1.94,307897.42,76.38,69.03,0.7825,0.6389,0.0599,0.6903,0.8425,0.6283,75.5,73.39,0,Marketing and Sales
STU_09120,22,Female,8,Economics,6.77,83.71,75.26,87.7,67.14,70.87,63.01,59.67,80.98,78.76,3,72.6,72.26,87.69,39.6,73.41,45.6,79.53,74.0,70.97,47.91,Public Service,92.82,Office,66.44,1,1,5,64.74,61.95,41.86,82.61,74.54,80.6,4.2,1019921.89,17.54,71.1,0.8706,0.806,0.4555,0.711,0.7996,0.7484,78.68,75.73,1,Software Development
STU_09121,19,Female,1,Information Technology,6.25,86.77,72.19,63.04,76.3,87.59,96.55,52.08,73.36,87.46,2,61.56,87.45,76.46,75.42,60.61,56.69,69.49,42.56,77.17,88.63,Business,68.78,Remote,59.13,2,4,4,61.95,69.78,80.93,65.55,83.28,96.75,5.08,200000.0,33.04,71.61,0.9275,0.9675,0.0,0.7161,0.7112,0.7219,82.47,74.32,1,Software Development
STU_09122,22,Female,4,Electronics,6.06,72.9,89.64,54.28,72.38,88.07,57.93,52.13,88.32,62.61,4,100.0,87.02,57.39,92.98,47.94,83.83,80.51,46.38,95.32,83.52,Data and Analytics,74.57,Field,33.82,3,12,6,60.92,43.22,82.57,78.25,69.55,49.96,3.71,753598.98,35.4,70.24,0.8192,0.4996,0.3076,0.7024,0.7103,0.6385,71.43,77.92,0,Business Management
STU_09123,24,Male,5,Computer Science,6.08,30.43,92.52,65.74,74.88,83.81,43.46,75.81,78.26,85.17,3,67.54,88.29,51.36,75.75,65.75,72.87,72.56,95.4,77.83,49.58,Technology,53.9,Flexible,52.84,2,10,1,56.69,90.06,96.74,70.88,68.6,67.04,10.21,482206.59,47.74,73.32,0.8442,0.6704,0.1568,0.7332,0.5541,0.6496,78.14,74.27,0,Marketing and Sales
STU_09124,18,Female,3,Business Administration,6.67,89.98,89.2,71.34,89.7,58.71,97.79,77.28,60.79,83.85,4,54.6,82.0,79.14,100.0,79.24,95.81,77.62,34.22,53.37,59.67,Technology,68.45,Hybrid,55.18,4,12,9,71.49,74.3,97.12,65.41,76.21,52.89,17.62,425932.46,27.85,77.86,0.884,0.5289,0.1255,0.7786,0.6885,0.6533,82.02,80.11,0,Research and Academia
STU_09125,25,Male,6,Information Technology,8.09,73.38,85.12,88.85,76.39,64.52,58.65,65.53,52.27,76.77,1,68.37,90.38,52.42,77.43,55.39,60.88,60.83,73.13,83.22,68.4,Business,53.36,Flexible,33.05,2,8,6,36.39,64.36,57.22,83.49,59.96,41.97,4.6,492418.17,74.15,58.76,0.8184,0.4197,0.1625,0.5876,0.5677,0.5575,61.51,60.03,0,Government and Public Service
STU_09126,20,Female,2,Commerce,5.76,84.28,63.72,69.43,100.0,78.08,63.25,91.4,74.83,60.56,3,67.85,89.5,74.79,57.58,56.89,61.58,88.21,60.92,47.33,76.95,Research,99.15,Hybrid,28.61,1,5,4,59.11,82.54,44.04,71.49,67.81,65.77,3.24,707203.02,46.76,79.66,0.8568,0.6577,0.2818,0.7966,0.8626,0.7163,78.06,85.81,1,Finance and Banking
STU_09127,25,Female,4,Commerce,7.5,91.77,73.84,86.49,85.24,77.68,69.2,98.6,56.06,81.09,1,65.69,82.61,59.18,62.54,76.64,57.97,71.36,84.8,63.74,77.08,Marketing,55.81,Laboratory,62.99,2,8,4,63.07,37.48,37.08,75.84,75.68,57.75,6.34,702046.52,65.92,69.89,0.885,0.5775,0.2789,0.6989,0.6423,0.6618,81.32,74.17,1,Finance and Banking
STU_09128,24,Female,8,Science,7.85,50.27,90.8,72.04,71.65,79.77,39.53,64.02,45.72,70.54,2,90.73,44.47,59.16,57.02,49.2,76.84,98.26,58.2,60.68,96.57,Marketing,100.0,Flexible,58.27,2,4,1,45.89,71.56,51.89,82.61,56.41,47.43,7.78,881470.25,53.71,51.87,0.8339,0.4743,0.3786,0.5187,0.8915,0.6206,61.72,55.88,0,Finance and Banking
STU_09129,23,Female,6,Electronics,8.6,73.95,65.44,73.9,78.26,73.39,73.66,100.0,54.91,72.19,2,82.19,90.66,55.92,67.86,80.28,67.98,62.34,50.16,81.82,65.68,Marketing,53.88,Flexible,63.87,3,9,7,50.87,74.85,62.63,100.0,70.17,85.27,13.55,1099994.28,49.72,70.67,0.7921,0.8527,0.5,0.7067,0.6152,0.7214,81.07,74.41,1,Data Science and AI
STU_09130,25,Male,7,Information Technology,6.75,94.07,71.58,94.71,100.0,62.26,79.6,81.73,68.91,95.15,4,63.77,88.6,84.47,71.67,83.32,85.82,73.15,61.35,71.21,71.85,Research,47.3,Hybrid,39.94,1,3,6,55.41,25.64,92.03,56.76,75.59,88.67,11.59,487720.41,82.95,77.56,0.8791,0.8867,0.1598,0.7756,0.5941,0.7183,81.25,77.11,1,Data Science and AI
STU_09131,18,Male,3,Electronics,7.6,71.32,39.5,92.61,50.37,63.84,43.0,57.81,71.05,52.94,3,61.06,76.46,76.31,85.28,42.81,56.19,67.27,68.14,60.26,70.34,Technology,70.0,Office,36.7,2,8,5,35.93,74.38,47.79,67.03,74.58,75.14,17.39,600117.57,41.67,64.68,0.7513,0.7514,0.2223,0.6468,0.6463,0.6353,78.54,63.08,0,Finance and Banking
STU_09132,23,Female,5,Business Administration,6.01,86.69,57.73,52.12,85.35,62.98,52.69,70.49,92.32,62.53,1,64.67,68.14,86.78,78.57,77.0,72.3,98.15,52.63,45.74,72.13,Public Service,78.15,Hybrid,100.0,0,0,7,8.55,68.91,85.65,100.0,76.09,91.6,1.29,437849.09,72.24,75.06,0.8326,0.916,0.1321,0.7506,0.7672,0.7172,75.97,78.8,1,Entrepreneurship
STU_09133,22,Male,3,Economics,5.84,59.76,69.13,73.23,89.87,75.0,42.76,90.14,81.12,56.6,3,63.04,34.32,87.66,75.14,54.0,66.96,88.34,36.58,79.59,39.99,Data and Analytics,70.88,Office,73.27,2,6,3,50.06,79.5,85.99,63.82,69.89,94.23,12.51,760325.77,51.25,73.03,0.8415,0.9423,0.3113,0.7303,0.6133,0.7315,75.77,77.49,1,Finance and Banking
STU_09134,20,Male,2,Science,7.83,80.22,74.61,69.98,60.8,61.53,100.0,55.03,47.48,100.0,2,41.15,74.88,61.57,88.84,84.23,82.31,67.22,62.96,100.0,76.48,Entrepreneurship,72.87,Flexible,36.53,1,1,5,37.63,37.51,52.56,54.09,68.02,74.07,2.21,499769.08,66.6,73.42,0.8484,0.7407,0.1665,0.7342,0.7586,0.687,73.87,74.98,1,Cloud and DevOps
STU_09135,20,Male,6,Business Administration,9.88,57.74,79.78,48.6,64.46,67.85,82.38,78.39,92.94,74.25,1,85.38,57.53,66.56,78.11,78.24,64.88,79.46,47.61,66.18,50.49,Public Service,58.58,Flexible,67.89,3,3,2,63.86,73.16,47.24,75.85,65.99,80.07,2.31,556856.16,37.08,86.79,0.8536,0.8007,0.1983,0.8679,0.6089,0.7238,67.31,92.24,1,Software Development
STU_09136,22,Female,3,Science,8.19,85.72,43.03,79.52,65.32,74.48,53.84,74.37,64.37,66.9,1,58.15,79.99,83.85,61.42,66.25,76.4,75.97,61.03,75.66,68.54,Entrepreneurship,94.26,Laboratory,34.65,1,1,6,31.16,42.12,71.81,100.0,80.62,58.82,5.78,963308.54,54.17,72.3,0.8376,0.5882,0.4241,0.723,0.8351,0.6968,87.2,76.14,1,Higher Education
STU_09137,22,Female,7,Information Technology,5.94,68.12,100.0,69.7,95.78,31.14,65.26,63.4,28.11,89.55,0,62.58,70.42,69.92,62.96,79.84,56.75,79.69,57.94,54.76,68.34,Entrepreneurship,67.84,Laboratory,72.26,1,5,6,64.72,52.43,65.56,76.64,57.34,57.56,1.17,815686.04,89.48,56.19,0.8388,0.5756,0.342,0.5619,0.7034,0.6289,59.78,60.87,0,Cybersecurity
STU_09138,19,Male,2,Economics,6.05,92.58,69.52,84.89,73.86,100.0,69.29,63.2,69.92,86.05,0,63.33,100.0,73.45,100.0,50.82,83.75,78.29,88.16,32.2,88.19,Public Service,76.97,Field,78.37,0,0,5,56.1,40.03,59.07,41.59,68.39,89.66,-1.42,687898.49,64.61,73.55,0.8694,0.8966,0.2711,0.7355,0.7398,0.7387,70.0,77.88,1,Finance and Banking
STU_09139,22,Male,2,Electrical Engineering,8.14,93.06,69.07,55.94,61.56,72.84,64.9,75.69,78.65,65.68,6,70.24,75.86,73.9,39.15,54.0,74.17,65.22,72.44,40.62,75.49,Technology,80.97,Office,75.03,2,12,3,39.39,53.56,97.06,85.88,68.21,50.05,6.14,362790.83,45.06,62.56,0.8805,0.5005,0.0904,0.6256,0.7448,0.6087,74.33,66.59,0,Research and Academia
STU_09140,21,Female,6,Information Technology,8.26,66.15,58.43,79.66,48.2,53.63,85.53,48.28,65.42,85.58,1,70.05,79.03,76.78,63.01,58.25,63.04,79.6,47.54,55.42,62.07,Engineering,71.09,Flexible,71.05,2,8,6,65.29,65.07,70.15,37.18,62.4,70.39,2.16,366396.23,69.71,58.62,0.7746,0.7039,0.0924,0.5862,0.6672,0.6003,66.41,62.42,0,Cloud and DevOps
STU_09141,25,Female,2,Economics,7.47,95.83,53.06,49.3,85.75,62.2,63.2,51.31,56.32,77.68,2,87.99,80.28,56.97,72.79,73.89,67.02,61.66,79.96,53.42,75.44,Data and Analytics,49.42,Field,59.46,2,8,1,58.41,40.35,50.87,79.08,66.72,74.71,-0.7,349200.95,72.54,60.98,0.7358,0.7471,0.0829,0.6098,0.5952,0.5946,69.9,62.15,0,Business Management
STU_09142,22,Male,6,Civil Engineering,7.15,66.38,86.43,74.11,73.75,73.95,73.09,40.88,76.31,83.99,0,61.57,96.31,97.19,72.02,90.51,55.31,67.17,44.99,76.23,43.68,Marketing,49.1,Office,76.34,4,12,1,55.86,87.52,69.57,51.26,77.69,55.54,17.18,808295.39,84.75,80.77,0.8228,0.5554,0.3379,0.8077,0.563,0.6668,77.14,84.96,1,Cloud and DevOps
STU_09143,21,Female,3,Electrical Engineering,8.03,82.83,79.53,60.66,86.09,99.13,62.15,53.42,57.77,65.52,4,78.9,87.54,92.77,64.73,60.91,30.98,54.58,63.94,65.19,42.63,Public Service,40.09,Field,64.44,2,10,5,43.92,31.34,91.05,55.56,76.68,73.12,4.32,717846.23,80.61,68.86,0.7978,0.7312,0.2877,0.6886,0.4476,0.6456,77.81,68.13,0,Business Management
STU_09144,22,Female,7,Computer Science,6.16,73.58,74.61,62.75,77.0,60.09,62.67,98.88,57.86,48.07,3,72.25,68.0,61.37,93.34,66.46,61.17,93.35,98.19,41.34,90.15,Business,87.31,Flexible,64.42,0,0,3,32.86,10.92,94.31,60.75,65.94,87.33,16.18,945474.39,69.12,76.8,0.8533,0.8733,0.4142,0.768,0.8371,0.7685,69.99,79.32,1,Marketing and Sales
STU_09145,19,Female,5,Information Technology,8.63,68.51,75.2,82.55,91.15,40.32,100.0,70.22,61.27,54.25,2,62.94,71.05,65.17,85.62,87.11,94.32,85.6,68.13,88.59,67.51,Engineering,71.18,Hybrid,8.15,3,12,4,55.86,78.2,65.52,60.16,66.98,78.69,10.23,1083750.01,61.54,75.01,0.823,0.7869,0.491,0.7501,0.7363,0.7391,74.62,74.31,1,Data Science and AI
STU_09146,21,Female,1,Computer Science,7.82,84.42,77.2,26.79,47.24,69.08,81.03,51.99,77.9,80.6,0,75.24,75.54,51.77,36.82,78.93,66.07,73.07,77.33,59.66,75.05,Entrepreneurship,47.65,Office,47.7,2,10,4,58.34,88.73,64.78,69.74,60.0,56.89,6.09,814122.6,70.5,70.57,0.8086,0.5689,0.3412,0.7057,0.5939,0.6434,62.81,71.65,0,Research and Academia
STU_09147,25,Female,8,Mechanical Engineering,6.43,67.35,80.2,80.37,81.34,68.08,100.0,60.82,51.0,96.73,3,68.92,70.27,78.83,55.83,96.26,29.27,77.77,54.55,99.34,86.75,Engineering,69.49,Field,8.59,4,20,3,86.9,44.58,67.79,46.12,70.18,60.34,8.86,865919.97,62.79,80.72,0.9751,0.6034,0.37,0.8072,0.783,0.7488,74.57,86.86,1,Software Development
STU_09148,18,Male,1,Information Technology,7.3,66.63,64.83,48.32,75.4,60.98,71.46,80.59,58.09,58.71,2,,70.6,75.94,90.36,74.82,95.13,83.87,50.94,54.26,100.0,Public Service,67.02,Flexible,65.01,2,2,6,32.44,49.09,52.39,56.47,63.73,91.8,6.26,535307.09,28.68,70.57,0.7326,0.918,0.1863,0.7057,0.7518,0.6829,69.3,73.61,1,Higher Education
STU_09149,21,Male,3,Computer Science,10.0,74.07,81.55,72.46,66.59,83.35,78.76,89.84,69.48,49.05,2,75.8,91.93,56.78,75.82,92.5,69.3,54.94,83.3,97.07,72.72,Public Service,71.86,Laboratory,47.26,2,2,7,69.07,75.04,,53.04,74.4,69.31,5.68,507928.72,100.0,63.53,0.8437,0.6931,0.1711,0.6353,0.7616,0.6524,79.26,62.89,0,Marketing and Sales
STU_09150,24,Male,5,Electronics,7.05,85.81,71.99,43.68,76.69,64.04,99.55,67.15,34.43,82.99,4,50.01,62.99,77.66,51.17,72.48,64.49,51.18,43.0,77.74,53.8,Engineering,75.17,Office,65.58,0,0,4,44.0,42.5,73.04,54.64,60.1,41.84,11.28,229456.25,54.97,78.21,0.8587,0.4184,0.0164,0.7821,0.7036,0.6096,58.99,79.41,0,Cloud and DevOps
STU_09151,19,Male,1,Mechanical Engineering,8.08,77.07,54.6,64.08,66.71,62.39,76.12,55.2,49.95,95.15,3,44.97,72.05,69.62,74.82,96.51,60.42,54.96,36.24,45.94,84.88,Data and Analytics,50.08,Flexible,66.35,0,0,6,43.98,47.81,81.01,53.07,65.59,71.24,13.56,341492.07,69.04,71.98,0.84,0.7124,0.0786,0.7198,0.6633,0.6526,64.03,75.34,0,Cloud and DevOps
STU_09152,23,Male,7,Mechanical Engineering,8.4,69.34,80.26,72.5,74.04,80.61,97.56,20.26,52.45,86.6,1,60.83,91.16,71.59,53.24,75.68,95.17,85.73,31.9,60.4,76.75,Technology,83.55,Remote,52.86,1,4,2,73.48,48.07,36.12,59.54,72.04,59.02,1.28,498433.25,57.72,65.03,0.9154,0.5902,0.1658,0.6503,0.8062,0.6607,78.99,67.69,1,Cloud and DevOps
STU_09153,25,Male,2,Electronics,7.63,67.33,57.31,64.43,57.56,69.48,50.02,49.82,49.58,87.86,1,76.66,66.83,79.34,36.46,72.87,92.29,73.16,66.05,78.67,50.66,Entrepreneurship,72.4,Office,87.66,0,0,3,17.27,63.93,53.27,60.09,68.38,53.49,14.21,284042.33,78.13,63.91,0.7607,0.5349,0.0467,0.6391,0.6815,0.5701,67.8,68.46,0,Entrepreneurship
STU_09154,21,Female,3,Information Technology,6.92,71.29,56.73,84.11,79.78,62.08,91.74,74.32,90.0,57.79,2,61.49,72.04,86.76,71.16,60.11,92.57,100.0,75.84,84.53,75.26,Data and Analytics,53.71,Hybrid,88.82,0,0,8,47.88,89.34,43.97,72.03,71.6,78.92,12.24,450956.76,70.63,80.35,0.8677,0.7892,0.1394,0.8035,0.593,0.6992,73.99,81.95,1,Government and Public Service
STU_09155,24,Female,3,Business Administration,6.53,81.09,,27.74,81.79,49.63,63.73,66.84,46.15,98.08,1,69.04,65.71,92.84,69.32,87.57,71.08,54.24,31.14,78.65,57.15,Data and Analytics,87.06,Field,46.6,1,2,3,27.88,38.1,82.13,50.84,58.21,100.0,4.47,427839.23,25.04,61.93,0.8685,1.0,0.1266,0.6193,0.8118,0.7155,63.32,67.94,1,Software Development
STU_09156,24,Female,4,Mathematics,7.19,60.04,62.46,83.13,86.14,85.35,30.84,62.74,68.89,100.0,2,77.82,52.79,100.0,73.35,98.15,57.35,69.44,87.28,88.41,64.3,Marketing,79.32,Flexible,33.44,1,3,3,27.64,39.75,87.73,84.62,81.92,74.52,6.38,542281.78,49.34,79.54,0.804,0.7452,0.1902,0.7954,0.8008,0.6977,82.24,82.15,1,Finance and Banking
STU_09157,25,Female,4,Science,7.23,65.4,57.99,86.57,53.95,78.04,52.69,39.46,45.07,86.98,2,82.32,50.74,65.42,66.91,100.0,56.23,76.07,50.25,66.3,41.43,Public Service,62.74,Flexible,67.03,2,2,3,73.62,57.98,80.62,55.51,78.63,76.07,2.57,827925.74,65.98,64.34,0.8068,0.7607,0.3488,0.6434,0.6593,0.6733,77.56,68.6,1,Cloud and DevOps
STU_09158,25,Male,4,Information Technology,8.93,84.26,64.95,,52.69,67.03,71.19,91.76,59.76,61.44,1,97.67,64.32,58.46,72.5,66.12,74.38,65.94,85.51,63.59,72.69,Finance,,Flexible,83.81,0,0,6,46.37,46.57,84.87,89.63,69.33,47.54,5.53,770696.23,71.84,63.6,0.8182,0.4754,0.3171,0.636,0.767,0.6238,74.46,65.25,0,Entrepreneurship
STU_09159,24,Male,6,Civil Engineering,9.32,63.25,60.86,42.15,57.24,86.42,87.2,40.14,75.68,73.94,4,37.64,62.27,66.62,60.93,91.3,66.46,72.9,73.41,47.23,76.07,Business,94.59,Office,55.72,2,8,4,43.24,34.39,66.37,57.98,54.81,68.2,11.31,928867.62,46.83,79.45,0.8466,0.682,0.4049,0.7945,0.9023,0.74,59.21,85.78,1,Marketing and Sales
